2025-01-18 19:28:26,069 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:28:26,079 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:29:20,439 [Worker-0: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:29:20,448 [Worker-0: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:29:29,165 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:29:29,174 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:29:34,912 [Worker-0: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:29:34,930 [Worker-0: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:29:46,465 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:29:46,480 [Worker-9: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:29:53,045 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:29:53,070 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:30:01,495 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:30:01,500 [Worker-10: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:30:06,767 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:30:06,773 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:30:13,918 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:30:13,937 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:30:19,316 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:30:19,319 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:33:33,962 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:33:33,972 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:34:09,789 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:34:09,794 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:34:53,864 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:34:53,868 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:35:43,402 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:35:43,407 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:36:28,497 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:36:28,501 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:36:39,998 [main] INFO  o.e.m.jdt.internal.UnitTestSupport - Updating NestedFramesExample.nestedFrames from maven configuration
2025-01-18 19:37:48,017 [Worker-14: Launching NestedFramesExample.nestedFrames] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:37:48,021 [Worker-14: Launching NestedFramesExample.nestedFrames] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:38:06,369 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:38:06,375 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:38:10,547 [main] INFO  o.e.m.jdt.internal.UnitTestSupport - Updating NestedFramesExample from maven configuration
2025-01-18 19:39:30,488 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:39:30,495 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:40:17,729 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:40:17,732 [Worker-14: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:40:35,671 [Worker-15: Launching NestedFramesExample.nestedFrames] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:40:35,676 [Worker-15: Launching NestedFramesExample.nestedFrames] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:40:48,309 [Worker-16: Launching NestedFramesExample] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:40:48,313 [Worker-16: Launching NestedFramesExample] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:41:05,596 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:41:05,600 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:41:37,196 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:41:37,199 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:42:28,302 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:42:28,305 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:43:19,300 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:43:19,303 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:43:48,913 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:43:48,915 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:43:56,085 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:43:56,089 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:44:46,317 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:44:46,319 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:45:22,833 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:45:22,836 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:45:36,131 [Worker-14: Launching NestedFramesExample] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:45:36,137 [Worker-14: Launching NestedFramesExample] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:46:00,126 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:46:00,133 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:47:49,591 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:47:49,597 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:48:20,882 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:48:20,885 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:48:44,983 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:48:44,986 [Worker-17: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:49:24,452 [Worker-19: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:49:24,455 [Worker-19: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:49:26,613 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:49:26,616 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:49:53,383 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:49:53,386 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:50:18,513 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:50:18,516 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:50:40,164 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:50:40,167 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:50:41,355 [Worker-19: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:50:41,358 [Worker-19: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:50:47,126 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:50:47,128 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:52:17,132 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:52:17,136 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:52:36,968 [Worker-17: Launching NestedFramesExample] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:52:36,971 [Worker-17: Launching NestedFramesExample] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:52:46,807 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:52:46,808 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:52:49,550 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:52:49,553 [Worker-5: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:54:58,969 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:54:58,975 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:55:16,731 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:55:16,736 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:55:53,988 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:55:53,991 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:56:19,327 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:56:19,330 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:57:39,095 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:57:39,106 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:57:57,985 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:57:57,988 [Worker-22: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 19:58:01,912 [main] INFO  o.e.m.jdt.internal.UnitTestSupport - Updating SecureFileDownload.secureFileDownlaod from maven configuration
2025-01-18 19:58:26,426 [main] INFO  o.e.m.jdt.internal.UnitTestSupport - Updating SecureFileDownload from maven configuration
2025-01-18 19:58:27,867 [Worker-23: Launching SecureFileDownload] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 19:58:27,874 [Worker-23: Launching SecureFileDownload] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 20:01:34,436 [Worker-26: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 20:01:34,443 [Worker-26: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 20:01:41,678 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 20:01:41,682 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
2025-01-18 20:02:13,073 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\main\resources
2025-01-18 20:02:13,087 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Training2025\GitJava\java_maven_2025\src\test\resources
